time/iterations,time/total_timesteps,time/fps,time/time_elapsed,train/loss,train/explained_variance,train/std,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/clip_fraction,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean
21,10752,1807,5,0.013030268251895905,0.00040912628173828125,0.9999110102653503,0.0004092704424510632,0.0937499722931534,-43.95453095436096,-0.026908849467872642,0.021707349,320,0.28271484375,0.2,1257.0,-2.8880169999999996
22,11264,1814,6,-0.03184747323393822,-0.0010700225830078125,0.9985381364822388,0.0004092704424510632,0.012049190350808203,-43.95417940616608,-0.02306421988760121,0.02745088,336,0.2801513671875,0.2,1257.0,-2.8880169999999996
23,11776,1820,6,-0.03937458619475365,-0.002898573875427246,0.9988493323326111,0.0004092704424510632,0.004916762867651414,-43.92921853065491,-0.024665847726282664,0.018450787,352,0.2493896484375,0.2,1257.0,-2.895341222222222
24,12288,1825,6,0.034380652010440826,0.00024068355560302734,0.9978821277618408,0.0004092704424510632,0.127833106322214,-43.92774832248688,-0.028370930580422282,0.02770153,368,0.30029296875,0.2,1257.0,-2.895341222222222
25,12800,1827,7,-0.019216515123844147,0.0006174445152282715,0.9957485198974609,0.0004092704424510632,0.005974393803626299,-43.871145129203796,-0.02185090493003372,0.014859423,384,0.2052001953125,0.2,1257.0,-2.8966661
26,13312,1831,7,0.04697820916771889,0.000479280948638916,0.9967625141143799,0.0004092704424510632,0.1329965579789132,-43.84644687175751,-0.023618705658009276,0.020076435,400,0.2467041015625,0.2,1257.0,-2.8966661
27,13824,1836,7,-0.03224460408091545,-0.001650094985961914,0.9969667792320251,0.0004092704424510632,0.009446617608773522,-43.87706172466278,-0.02656774697243236,0.025953358,416,0.2823486328125,0.2,1257.0,-2.8966661
28,14336,1841,7,-0.04313861206173897,0.0035843253135681152,0.9981502294540405,0.0004092704424510632,0.00568870145798428,-43.8837012052536,-0.027043191075790673,0.018165614,432,0.2335205078125,0.2,1257.0,-2.904587
29,14848,1847,8,-0.013080347329378128,0.00017374753952026367,0.996663510799408,0.0004092704424510632,0.03219829493900761,-43.89698922634125,-0.02401651542459149,0.038515754,448,0.323486328125,0.2,1257.0,-2.904587
30,15360,1852,8,-0.02626056969165802,0.00015819072723388672,0.9969001412391663,0.0004092704424510632,0.007282515449333005,-43.85647702217102,-0.021836911837453954,0.015939709,464,0.2083740234375,0.2,1257.0,-2.9249229999999997
31,15872,1857,8,0.06422853469848633,0.00010925531387329102,0.995780885219574,0.0004092704424510632,0.19923891592770815,-43.858126759529114,-0.021292632663971744,0.016120944,480,0.2109375,0.2,1257.0,-2.9249229999999997
32,16384,1861,8,-0.03459848836064339,-0.00063323974609375,0.995346188545227,0.0004092704424510632,0.009254320044419728,-43.82263517379761,-0.022877099429024383,0.025493275,496,0.235107421875,0.2,1257.0,-2.944836692307692
33,16896,1862,9,0.06721889227628708,0.0006021857261657715,0.9958893060684204,0.0004092704424510632,0.2042551408521831,-43.82411170005798,-0.02621290563547518,0.024049694,512,0.2725830078125,0.2,1257.0,-2.944836692307692
34,17408,1863,9,-0.03663365915417671,-0.027512311935424805,0.9963327646255493,0.0004092704424510632,0.01054149615811184,-43.838842034339905,-0.02444807000574656,0.020353355,528,0.2623291015625,0.2,1257.0,-2.944836692307692
35,17920,1865,9,-0.04098552092909813,-0.0017637014389038086,0.9957228899002075,0.0004092704424510632,0.00468536265543662,-43.840532422065735,-0.02798946073744446,0.022082621,544,0.277099609375,0.2,1257.0,-2.9284033571428574
36,18432,1865,9,0.0650864690542221,7.921457290649414e-05,0.9943677186965942,0.0004092704424510632,0.22085342649370432,-43.812299847602844,-0.021684073901269585,0.01984697,560,0.2188720703125,0.2,1257.0,-2.9284033571428574
37,18944,1865,10,-0.024949898943305016,-0.011432170867919922,0.994125247001648,0.0004092704424510632,0.0015503577778872568,-43.77911341190338,-0.026651496402337216,0.022063542,576,0.265869140625,0.2,1257.0,-2.9157413333333335
38,19456,1865,10,0.05765395611524582,0.0005846023559570312,0.9935274720191956,0.0004092704424510632,0.20092759747058153,-43.771896958351135,-0.031677979248343036,0.018742977,592,0.294921875,0.2,1257.0,-2.9157413333333335
39,19968,1866,10,-0.02503500133752823,-0.03222155570983887,0.9924625158309937,0.0004092704424510632,0.010421959843370132,-43.74251985549927,-0.021784927273984067,0.017091645,608,0.2237548828125,0.2,1257.0,-2.9157413333333335
40,20480,1868,10,-0.03515489399433136,-0.0013087987899780273,0.9922856092453003,0.0004092704424510632,0.006237536770640872,-43.7224178314209,-0.02351525369886076,0.013310018,624,0.197265625,0.2,1257.0,-2.9202260625000003
41,20992,1869,11,0.10102802515029907,0.0003495216369628906,0.9928194880485535,0.0004092704424510632,0.23708854848518968,-43.72736883163452,-0.02068704717385117,0.011360051,640,0.17578125,0.2,1257.0,-2.9202260625000003
42,21504,1865,11,-0.017631005495786667,-0.009238123893737793,0.993049144744873,0.0004092704424510632,0.00435043125617085,-43.73818218708038,-0.020400113775394857,0.017001523,656,0.2042236328125,0.2,1257.0,-2.925339882352941
43,22016,1862,11,0.07598312944173813,0.0001817941665649414,0.9951859712600708,0.0004092704424510632,0.21906844060868025,-43.767465114593506,-0.027487791725434363,0.020090621,672,0.24169921875,0.2,1257.0,-2.925339882352941
44,22528,1858,12,-0.031901564449071884,-0.0006604194641113281,0.9936893582344055,0.0004092704424510632,0.011205321236047894,-43.794222950935364,-0.025146001622488257,0.02449818,688,0.2584228515625,0.2,1257.0,-2.925339882352941
45,23040,1855,12,-0.03525553643703461,-0.00019061565399169922,0.9925661683082581,0.0004092704424510632,0.0059380598468123935,-43.73263204097748,-0.023946450150106102,0.015210665,704,0.21240234375,0.2,1257.0,-2.9304945
46,23552,1852,12,0.09808778762817383,0.00014221668243408203,0.9925847053527832,0.0004092704424510632,0.2543168105185032,-43.7201954126358,-0.026283746454282664,0.020574678,720,0.23046875,0.2,1257.0,-2.9304945
47,24064,1849,13,-0.0396517850458622,-0.0009562969207763672,0.9923363924026489,0.0004092704424510632,0.00598950147832511,-43.7194482088089,-0.025242515839636326,0.013463246,736,0.1978759765625,0.2,1257.0,-2.9438586315789474
48,24576,1846,13,0.08351481705904007,0.00018578767776489258,0.9899958372116089,0.0004092704424510632,0.24148719711229205,-43.68136823177338,-0.027059704210842028,0.022048388,752,0.2332763671875,0.2,1257.0,-2.9438586315789474
49,25088,1843,13,-0.035741955041885376,-0.0007058382034301758,0.98972088098526,0.0004092704424510632,0.012909418059280142,-43.624892473220825,-0.023459007803467102,0.018877795,768,0.2567138671875,0.2,1257.0,-2.9438586315789474
50,25600,1837,13,-0.04243249446153641,-0.001173853874206543,0.9898597598075867,0.0004092704424510632,0.005055788584286347,-43.63707721233368,-0.0321087824559072,0.01806615,784,0.26318359375,0.2,1257.0,-2.9471261
51,26112,1833,14,0.08073576539754868,0.0001927018165588379,0.990100085735321,0.0004092704424510632,0.26816707849502563,-43.64142429828644,-0.021403811930213124,0.018955484,800,0.245849609375,0.2,1257.0,-2.9471261
52,26624,1828,14,-0.035986606031656265,-0.0021941661834716797,0.9906370043754578,0.0004092704424510632,0.004899218896753155,-43.649354696273804,-0.031050415273057297,0.021709211,816,0.2694091796875,0.2,1257.0,-2.947429380952381
53,27136,1823,14,0.1120549812912941,0.0003198981285095215,0.9903374910354614,0.0004092704424510632,0.2730744108557701,-43.65980648994446,-0.02024942346906755,0.012875448,832,0.1705322265625,0.2,1257.0,-2.947429380952381
54,27648,1819,15,-0.04643917456269264,-0.0026667118072509766,0.9915357828140259,0.0004092704424510632,0.010054881393443793,-43.66168487071991,-0.03133143443847075,0.03631203,848,0.306640625,0.2,1257.0,-2.947429380952381
55,28160,1815,15,-0.012597240507602692,0.0014298558235168457,0.9895650744438171,0.0004092704424510632,0.006295239843893796,-43.664830327034,-0.018183731532189995,0.012871988,864,0.1744384765625,0.2,1257.0,-2.9491079090909094
56,28672,1812,15,0.0022401120513677597,0.00016373395919799805,0.9885770678520203,0.0004092704424510632,0.08523557579610497,-43.599297881126404,-0.021150290573132224,0.036998615,880,0.2757568359375,0.2,1257.0,-2.9491079090909094
57,29184,1809,16,-0.036118000745773315,0.0002523660659790039,0.9870336651802063,0.0004092704424510632,0.006633181619690731,-43.572620272636414,-0.022429179080063477,0.014233537,896,0.204833984375,0.2,1257.0,-2.9428323043478257
58,29696,1806,16,0.12529590725898743,0.00011974573135375977,0.9850431084632874,0.0004092704424510632,0.3393932608887553,-43.51077437400818,-0.03014108759816736,0.022367973,912,0.26025390625,0.2,1257.0,-2.9428323043478257
59,30208,1803,16,-0.03875719755887985,0.0003973841667175293,0.9864259958267212,0.0004092704424510632,0.008082187981926836,-43.48456072807312,-0.02676343084021937,0.035636403,928,0.2999267578125,0.2,1257.0,-2.9414544583333337
60,30720,1800,17,0.11109566688537598,0.0005176067352294922,0.9873596429824829,0.0004092704424510632,0.32579118199646473,-43.531779766082764,-0.020682080823462456,0.017028872,944,0.2144775390625,0.2,1257.0,-2.9414544583333337
61,31232,1797,17,-0.031048521399497986,-0.11347544193267822,0.9876051545143127,0.0004092704424510632,0.016574418143136427,-43.545387625694275,-0.025237272304366343,0.028915443,960,0.2528076171875,0.2,1257.0,-2.9414544583333337
62,31744,1794,17,-0.03111250139772892,-0.001033186912536621,0.9864497184753418,0.0004092704424510632,0.005929966318944935,-43.53401577472687,-0.02175429349881597,0.014693201,976,0.1834716796875,0.2,1257.0,-2.9437564800000002
63,32256,1792,17,0.1475425660610199,0.0001747608184814453,0.984963059425354,0.0004092704424510632,0.34674913343042135,-43.484516739845276,-0.029791504930472,0.01876191,992,0.2705078125,0.2,1257.0,-2.9437564800000002
64,32768,1789,18,-0.04518355801701546,-0.05293619632720947,0.9857415556907654,0.0004092704424510632,0.00175336082065769,-43.46813690662384,-0.03191962720302399,0.02501307,1008,0.345947265625,0.2,1257.0,-2.9416231923076923
65,33280,1787,18,0.0979255884885788,0.0003170967102050781,0.9854393005371094,0.0004092704424510632,0.31807292671874166,-43.484675884246826,-0.02511836756457342,0.015093306,1024,0.241943359375,0.2,1257.0,-2.9416231923076923
66,33792,1785,18,-0.0318056121468544,-0.0024743080139160156,0.9846214652061462,0.0004092704424510632,0.018418841355014592,-43.46096873283386,-0.029289113823324442,0.029608529,1040,0.30859375,0.2,1257.0,-2.9416231923076923
67,34304,1782,19,-0.026079749688506126,-0.002075791358947754,0.9862584471702576,0.0004092704424510632,0.004804836513358168,-43.468498945236206,-0.02358387064305134,0.015843598,1056,0.230224609375,0.2,1257.0,-2.9466309259259256
68,34816,1779,19,0.1519777774810791,0.00015473365783691406,0.9876180291175842,0.0004092704424510632,0.3617760092020035,-43.52886641025543,-0.020229186757205753,0.016039383,1072,0.189208984375,0.2,1257.0,-2.9466309259259256
69,35328,1778,19,-0.02372446097433567,-0.004506230354309082,0.9903660416603088,0.0004092704424510632,0.005151417732122354,-43.57872474193573,-0.021015304067987017,0.01439072,1088,0.19091796875,0.2,1257.0,-2.949845678571428
70,35840,1778,20,0.14031553268432617,0.0003269314765930176,0.9899741411209106,0.0004092704424510632,0.3227136889472604,-43.63709557056427,-0.01687327047693543,0.014170263,1104,0.19873046875,0.2,1257.0,-2.949845678571428
71,36352,1778,20,-0.023393873125314713,-0.013593196868896484,0.9893308877944946,0.0004092704424510632,0.008928077935706824,-43.60417175292969,-0.020875569236523006,0.022193877,1120,0.21875,0.2,1257.0,-2.949845678571428
72,36864,1779,20,-0.026231635361909866,-0.0003186464309692383,0.9881386756896973,0.0004092704424510632,0.005900173353438731,-43.58328855037689,-0.02110701501078438,0.015069167,1136,0.217529296875,0.2,1257.0,-2.947132689655172
73,37376,1779,21,0.14558027684688568,0.00011682510375976562,0.987153172492981,0.0004092704424510632,0.3456532508134842,-43.54183578491211,-0.029118182574165985,0.028990088,1152,0.27880859375,0.2,1257.0,-2.947132689655172
74,37888,1778,21,-0.03289207071065903,-0.0021938085556030273,0.9866989254951477,0.0004092704424510632,0.005460428386868443,-43.51967227458954,-0.018972428661072627,0.013395095,1168,0.1671142578125,0.2,1257.0,-2.940295999999999
75,38400,1777,21,0.11959798634052277,0.00019246339797973633,0.9870219826698303,0.0004092704424510632,0.32267457293346524,-43.52030336856842,-0.023109216708689928,0.017099258,1184,0.2001953125,0.2,1257.0,-2.940295999999999
76,38912,1778,21,-0.04430735111236572,-0.0016416311264038086,0.9887549877166748,0.0004092704424510632,0.009981324939872138,-43.548566699028015,-0.03117114625638351,0.029529383,1200,0.3338623046875,0.2,1257.0,-2.940295999999999
77,39424,1778,22,-0.038562674075365067,-0.00027191638946533203,0.9904009103775024,0.0004092704424510632,0.006150811488623731,-43.60175275802612,-0.028638993098866194,0.020335943,1216,0.2752685546875,0.2,1257.0,-2.938302709677419
78,39936,1779,22,0.12130580842494965,0.00012177228927612305,0.9881179332733154,0.0004092704424510632,0.34570371452718973,-43.6046804189682,-0.026664251512556802,0.020088445,1232,0.239990234375,0.2,1257.0,-2.938302709677419
79,40448,1780,22,-0.0402970090508461,-0.003420710563659668,0.9867724776268005,0.0004092704424510632,0.00463004923221888,-43.52969455718994,-0.028275393662624992,0.025859604,1248,0.291259765625,0.2,1257.0,-2.93542675
80,40960,1780,23,0.14694195985794067,0.00015562772750854492,0.9855608940124512,0.0004092704424510632,0.34629513416439295,-43.49625563621521,-0.02166925827623345,0.018112157,1264,0.2235107421875,0.2,1257.0,-2.93542675
81,41472,1781,23,-0.029872555285692215,-0.0012917518615722656,0.9850268363952637,0.0004092704424510632,0.01169878825021442,-43.46295917034149,-0.027630986733129248,0.028359242,1280,0.3013916015625,0.2,1257.0,-2.93542675
82,41984,1781,23,-0.0340452641248703,0.0006335973739624023,0.98587566614151,0.0004092704424510632,0.006682090286631137,-43.46801674365997,-0.029283266310812905,0.02221603,1296,0.259521484375,0.2,1257.0,-2.9390262727272725
83,42496,1781,23,0.06044343486428261,8.797645568847656e-05,0.9878098368644714,0.0004092704424510632,0.1395509047433734,-43.50572848320007,-0.02422387700062245,0.044651285,1312,0.3018798828125,0.2,1257.0,-2.9390262727272725
84,43008,1782,24,-0.023110048845410347,-0.00040721893310546875,0.9874327778816223,0.0004092704424510632,0.007095864675648045,-43.54109466075897,-0.023467722145142034,0.016071176,1328,0.199951171875,0.2,1257.0,-2.943783029411765
85,43520,1783,24,0.14074283838272095,9.357929229736328e-05,0.9872169494628906,0.0004092704424510632,0.4198174588382244,-43.51285243034363,-0.024263312836410478,0.018546987,1344,0.2255859375,0.2,1257.0,-2.943783029411765
86,44032,1781,24,-0.03083186224102974,0.0003192424774169922,0.9875199794769287,0.0004092704424510632,0.014105836220551282,-43.51986229419708,-0.02967562066623941,0.050754383,1360,0.3426513671875,0.2,1257.0,-2.951818457142857
87,44544,1781,25,0.13443812727928162,0.00029146671295166016,0.9875049591064453,0.0004092704424510632,0.39905967004597187,-43.52027869224548,-0.0306591198022943,0.022134602,1376,0.2620849609375,0.2,1257.0,-2.951818457142857
88,45056,1781,25,-0.028317296877503395,-0.004523754119873047,0.987642228603363,0.0004092704424510632,0.013813839090289548,-43.52452993392944,-0.022227473949897103,0.018197648,1392,0.227294921875,0.2,1257.0,-2.951818457142857
89,45568,1782,25,-0.026343801990151405,-0.0010660886764526367,0.9875222444534302,0.0004092704424510632,0.003755344030651031,-43.52497386932373,-0.0210736078734044,0.013881361,1408,0.2001953125,0.2,1257.0,-2.951201111111111
90,46080,1782,25,0.17002049088478088,8.314847946166992e-05,0.9864911437034607,0.0004092704424510632,0.434345711953938,-43.50716841220856,-0.020054188978974707,0.015695624,1424,0.2039794921875,0.2,1257.0,-2.951201111111111
91,46592,1781,26,-0.03626025840640068,-0.0077478885650634766,0.9854031801223755,0.0004092704424510632,0.003560131310223369,-43.47597420215607,-0.030298370744276326,0.016862499,1440,0.2393798828125,0.2,1257.0,-2.9571993243243244
92,47104,1780,26,0.19753827154636383,0.00023418664932250977,0.9845091104507446,0.0004092704424510632,0.3978531304746866,-43.44896471500397,-0.027819773633382283,0.01768307,1456,0.26025390625,0.2,1257.0,-2.9571993243243244
93,47616,1779,26,-0.027123242616653442,-0.056813836097717285,0.9844841957092285,0.0004092704424510632,0.010358906671172008,-43.43066108226776,-0.024131924481480382,0.01789884,1472,0.2200927734375,0.2,1257.0,-2.9571993243243244
94,48128,1778,27,-0.028320027515292168,-0.0009362697601318359,0.9847163558006287,0.0004092704424510632,0.0057223291078116745,-43.44160485267639,-0.026322935213102028,0.01955771,1488,0.2548828125,0.2,1257.0,-2.957715394736842
95,48640,1778,27,0.1322178691625595,6.496906280517578e-05,0.9860644936561584,0.0004092704424510632,0.4173933332785964,-43.463581919670105,-0.020038405084051192,0.019472763,1504,0.1900634765625,0.2,1257.0,-2.957715394736842
96,49152,1777,27,-0.04073358327150345,-0.00277864933013916,0.9865946173667908,0.0004092704424510632,0.0046813056360406335,-43.49875855445862,-0.025564211973687634,0.017184764,1520,0.2220458984375,0.2,1257.0,-2.9575877435897437
97,49664,1777,27,0.14873814582824707,0.00015544891357421875,0.985063374042511,0.0004092704424510632,0.38162781577557325,-43.48923134803772,-0.021811443439219147,0.02066651,1536,0.2281494140625,0.2,1257.0,-2.9575877435897437
98,50176,1776,28,-0.02769545465707779,-0.002602100372314453,0.9852875471115112,0.0004092704424510632,0.011746423289878294,-43.4547598361969,-0.026948709943098947,0.018743515,1552,0.2623291015625,0.2,1257.0,-2.9575877435897437
99,50688,1776,28,-0.043118178844451904,3.129243850708008e-05,0.9861331582069397,0.0004092704424510632,0.00564613984170137,-43.47443449497223,-0.0264252673368901,0.017900025,1568,0.2464599609375,0.2,1257.0,-2.957797025
100,51200,1775,28,0.1663101613521576,5.9723854064941406e-05,0.9849693775177002,0.0004092704424510632,0.41172057669609785,-43.47367012500763,-0.022499958271509968,0.015816987,1584,0.2017822265625,0.2,1257.0,-2.957797025
101,51712,1775,29,-0.02729923091828823,-0.001457810401916504,0.9837955236434937,0.0004092704424510632,0.005769696326751728,-43.4282763004303,-0.022635184810496867,0.019204078,1600,0.2254638671875,0.2,1257.0,-2.957394951219512
102,52224,1775,29,0.1594333052635193,0.0001569986343383789,0.9842978715896606,0.0004092704424510632,0.366447695530951,-43.42000961303711,-0.024204231391195208,0.024694193,1616,0.26611328125,0.2,1257.0,-2.957394951219512
103,52736,1775,29,-0.03649439662694931,-0.0010235309600830078,0.9855989813804626,0.0004092704424510632,0.011351376975653693,-43.44300854206085,-0.025703012594021857,0.016126197,1632,0.225341796875,0.2,1257.0,-2.957394951219512
104,53248,1774,30,-0.04983173683285713,-6.198883056640625e-06,0.9866006374359131,0.0004092704424510632,0.005577611307671759,-43.48410665988922,-0.026311734640330542,0.016807206,1648,0.23486328125,0.2,1257.0,-2.9565870476190477
105,53760,1774,30,0.20743027329444885,8.308887481689453e-05,0.9865691661834717,0.0004092704424510632,0.41065186727792025,-43.50196158885956,-0.02059636017656885,0.015141131,1664,0.2244873046875,0.2,1257.0,-2.9565870476190477
106,54272,1774,30,-0.0391378179192543,-0.0016559362411499023,0.9839179515838623,0.0004092704424510632,0.007721227550064214,-43.465890884399414,-0.026681008253945038,0.015695725,1680,0.249267578125,0.2,1257.0,-2.9576886744186046
107,54784,1775,30,0.16587427258491516,9.429454803466797e-05,0.9822030067443848,0.0004092704424510632,0.40187996067106724,-43.38183259963989,-0.01843111043854151,0.016506452,1696,0.1920166015625,0.2,1257.0,-2.9576886744186046
108,55296,1775,31,-0.031517185270786285,-0.0009447336196899414,0.9812191128730774,0.0004092704424510632,0.013543655077228323,-43.33944809436798,-0.02805720586911775,0.027039118,1712,0.287353515625,0.2,1257.0,-2.9576886744186046
109,55808,1776,31,-0.026241391897201538,0.00034296512603759766,0.981849193572998,0.0004092704424510632,0.005864223319804296,-43.330835938453674,-0.023653909331187606,0.015233365,1728,0.2174072265625,0.2,1257.0,-2.9580863636363635
110,56320,1777,31,0.08128558844327927,8.219480514526367e-05,0.9804914593696594,0.0004092704424510632,0.2041571931913495,-43.333664894104004,-0.02619932178640738,0.035314597,1744,0.298095703125,0.2,1257.0,-2.9580863636363635
111,56832,1777,31,-0.02479705587029457,-0.0004552602767944336,0.9789339900016785,0.0004092704424510632,0.006943543849047273,-43.26888334751129,-0.026646304730093107,0.019445375,1760,0.240234375,0.2,1257.0,-2.9668647111111115
112,57344,1778,32,0.15973861515522003,0.0001366734504699707,0.9796985387802124,0.0004092704424510632,0.4615075709298253,-43.25312924385071,-0.02467914199223742,0.01751189,1776,0.2236328125,0.2,1257.0,-2.9668647111111115
113,57856,1778,32,-0.02687218226492405,-0.008806824684143066,0.9804405570030212,0.0004092704424510632,0.008010004501556978,-43.28179121017456,-0.02444064048177097,0.03674088,1792,0.3154296875,0.2,1257.0,-2.9659533260869564
114,58368,1778,32,0.21287405490875244,0.0001061558723449707,0.9799431562423706,0.0004092704424510632,0.4427522011101246,-43.282431960105896,-0.02507914326270111,0.020702062,1808,0.23583984375,0.2,1257.0,-2.9659533260869564
115,58880,1779,33,-0.022527433931827545,-0.005024313926696777,0.9798905849456787,0.0004092704424510632,0.013162320712581277,-43.269001603126526,-0.021864596914383583,0.020932581,1824,0.2138671875,0.2,1257.0,-2.9659533260869564
116,59392,1779,33,-0.02588295005261898,-0.0006473064422607422,0.9794522523880005,0.0004092704424510632,0.0046956368460087106,-43.267212867736816,-0.019863362453179434,0.017941047,1840,0.208984375,0.2,1257.0,-2.9680749574468086
117,59904,1779,33,0.2063491940498352,3.9577484130859375e-05,0.9798100590705872,0.0004092704424510632,0.47256498131901026,-43.25911331176758,-0.019744397402973846,0.015493523,1856,0.21923828125,0.2,1257.0,-2.9680749574468086
118,60416,1779,33,-0.027529187500476837,-0.00201570987701416,0.9813488721847534,0.0004092704424510632,0.0027447329157439526,-43.29091823101044,-0.03180340104154311,0.020959638,1872,0.318603515625,0.2,1257.0,-2.9665591666666664
119,60928,1778,34,0.14091315865516663,0.00019687414169311523,0.9815524816513062,0.0004092704424510632,0.4304699106141925,-43.32936918735504,-0.023405533778714016,0.019492494,1888,0.256103515625,0.2,1257.0,-2.9665591666666664
120,61440,1778,34,-0.02531813457608223,-0.0010532140731811523,0.9808694124221802,0.0004092704424510632,0.015115664835320786,-43.313427090644836,-0.024483673827489838,0.01417313,1904,0.2080078125,0.2,1257.0,-2.9665591666666664
121,61952,1779,34,-0.04034165292978287,-0.0003396272659301758,0.9815568327903748,0.0004092704424510632,0.005683547875378281,-43.310696840286255,-0.029864885174902156,0.019274216,1920,0.267578125,0.2,1257.0,-2.9708558979591833
122,62464,1778,35,0.19377820193767548,5.4717063903808594e-05,0.9809906482696533,0.0004092704424510632,0.4634721577167511,-43.31859576702118,-0.018036149835097603,0.018550694,1936,0.217529296875,0.2,1257.0,-2.9708558979591833
123,62976,1778,35,-0.029478266835212708,-0.004018068313598633,0.9804873466491699,0.0004092704424510632,0.005039832351030782,-43.28949296474457,-0.02504068159032613,0.014360359,1952,0.2254638671875,0.2,1257.0,-2.97167154
124,63488,1778,35,0.1915348470211029,4.971027374267578e-05,0.979098379611969,0.0004092704424510632,0.4172275932505727,-43.2684406042099,-0.02699362293787999,0.01678259,1968,0.2464599609375,0.2,1257.0,-2.97167154
